index,match_id,elapsed_time,set_no,p1_games,p2_games,set_victor,game_no,game_victor,point_no,point_victor,PointServer,Speed_KMH,Rally,p1_score,p2_score,P1Momentum,P2Momentum,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,speed_mph,p1_break_pt_missed,p2_break_pt_missed,server,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,serve_no,WinnerType,winner_shot_type,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth
44325,2023-wimbledon-2302,0:15:52,1,1,1,0,3,0,26,1,1,0,,40,40,18,18,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,0,0,1,1,,,,,,,1,0,0,3.979,3.985,0,W,CTL,D
44326,2023-wimbledon-2302,0:16:15,1,1,1,0,3,0,27,2,1,0,,40,AD,17,20,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,3.886,4.713,0,BW,NCTL,ND
44327,2023-wimbledon-2302,0:16:40,1,1,2,0,3,2,28,2,1,0,,0,0,13,26,13,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12021,0,0,1,2,,,,,,,1,0,0,9.095,8.648,0,B,NCTL,ND
44328,2023-wimbledon-2302,0:18:37,1,1,2,0,4,0,29,1,2,0,,15,0,14,22,14,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,3.865,4.042,0,BC,CTL,
44329,2023-wimbledon-2302,0:19:19,1,1,2,0,4,0,30,1,2,0,,30,0,15,18,15,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.491,1.127,0,,,
44330,2023-wimbledon-2302,0:19:57,1,1,2,0,4,0,31,2,2,0,,30,15,14,20,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,10.576,8.103,0,BW,NCTL,ND
44331,2023-wimbledon-2302,0:20:22,1,1,2,0,4,0,32,2,2,0,,30,30,12,21,15,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,1,0,0,14.908,14.157,0,C,NCTL,ND
44332,2023-wimbledon-2302,0:20:53,1,1,2,0,4,0,33,2,2,0,,30,40,11,23,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,10.398,12.577,0,C,CTL,D
44333,2023-wimbledon-2302,0:21:21,1,1,2,0,4,0,34,1,2,0,,40,40,13,22,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,2,0,0,21.139,27.019,0,BW,NCTL,D
44334,2023-wimbledon-2302,0:22:06,1,1,2,0,4,0,35,1,2,0,,AD,40,15,21,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,1,0,0,39.586,42.736,0,W,CTL,D
44335,2023-wimbledon-2302,0:22:53,1,1,2,0,4,0,36,2,2,0,,40,40,15,24,17,19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,21010,0,1,0,2,,,,,,,1,0,F,23.324,27.654,0,B,CTL,D
44336,2023-wimbledon-2302,0:23:33,1,1,2,0,4,0,37,1,2,0,,AD,40,17,23,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,2,0,0,12.137,15.637,0,W,NCTL,ND
44337,2023-wimbledon-2302,0:24:18,1,1,2,0,4,0,38,2,2,0,,40,40,17,26,18,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,21010,0,1,0,2,,,,,,,1,0,F,14.15,16.02,0,BW,CTL,ND
44338,2023-wimbledon-2302,0:24:59,1,1,2,0,4,0,39,2,2,0,,40,AD,16,28,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,2.968,4.079,0,C,NCTL,D
44339,2023-wimbledon-2302,0:25:22,1,1,3,0,4,2,40,2,2,0,,0,0,16,33,18,22,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21412,0,0,0,1,,,,,,,2,0,F,16.038,15.567,0,C,NCTL,ND
44340,2023-wimbledon-2302,0:26:18,1,1,3,0,5,0,41,2,1,0,,0,15,16,36,18,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,2,0,B,3.733,5.266,0,BC,NCTL,ND
44341,2023-wimbledon-2302,0:27:12,1,1,3,0,5,0,42,1,1,0,,15,15,20,36,19,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,0,0,0,1,,,,,,,1,0,0,0.661,1.026,0,C,NCTL,
44342,2023-wimbledon-2302,0:27:33,1,1,3,0,5,0,43,1,1,0,,30,15,22,35,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,5.256,5.855,0,BW,NCTL,D
44343,2023-wimbledon-2302,0:27:52,1,1,3,0,5,0,44,1,1,0,,40,15,24,34,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,9.493,12.735,0,BW,NCTL,ND
44344,2023-wimbledon-2302,0:28:14,1,1,3,0,5,0,45,2,1,0,,40,30,24,37,21,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,2,0,B,3.921,3.574,0,BC,CTL,D
44345,2023-wimbledon-2302,0:28:51,1,2,3,0,5,1,46,1,1,0,,0,0,29,37,22,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,14002,0,0,0,2,,,,,,,1,S,0,1.217,1.617,0,W,CTL,
44346,2023-wimbledon-2302,0:31:15,1,2,3,0,6,0,47,1,2,0,,15,0,30,35,23,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,5.497,4.919,0,BW,NCTL,ND
44347,2023-wimbledon-2302,0:31:40,1,2,3,0,6,0,48,2,2,0,,15,15,29,37,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,2,0,0,16.118,13.133,0,BC,NCTL,ND
44348,2023-wimbledon-2302,0:32:25,1,2,3,0,6,0,49,2,2,0,,15,30,28,39,23,26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,40.411,27.341,0,BW,NCTL,ND
44349,2023-wimbledon-2302,0:33:03,1,2,3,0,6,0,50,2,2,0,,15,40,26,40,23,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,2,0,0,4.987,4.593,0,BC,NCTL,D
44350,2023-wimbledon-2302,0:33:41,1,2,4,0,6,2,51,2,2,0,,0,0,26,46,23,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23002,0,0,0,1,,,,,,,1,0,0,0.938,0.934,0,C,CTL,
44351,2023-wimbledon-2302,0:34:18,1,2,4,0,7,0,52,1,1,0,,15,0,28,45,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,18.56,19.662,0,BC,NCTL,D
44352,2023-wimbledon-2302,0:34:47,1,2,4,0,7,0,53,1,1,0,,30,0,31,45,25,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,14000,0,0,0,1,,,,,,,1,S,0,3.031,3.376,0,C,NCTL,D
44353,2023-wimbledon-2302,0:35:22,1,2,4,0,7,0,54,1,1,0,,40,0,32,43,26,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,2,0,0,9.445,8.582,0,C,NCTL,ND
44354,2023-wimbledon-2302,0:35:57,1,3,4,0,7,1,55,1,1,0,,0,0,35,41,27,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022,0,0,0,2,,,,,,,2,0,0,3.206,2.933,0,BW,NCTL,ND
44355,2023-wimbledon-2302,0:38:16,1,3,4,0,8,0,56,1,2,0,,15,0,37,40,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,2,0,0,11.291,10.998,0,B,NCTL,D
44356,2023-wimbledon-2302,0:38:57,1,3,4,0,8,0,57,2,2,0,,15,15,36,42,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,1.112,1.3,0,C,NCTL,
44357,2023-wimbledon-2302,0:39:29,1,3,4,0,8,0,58,1,2,0,,30,15,37,38,29,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.989,1.213,0,W,CTL,
44358,2023-wimbledon-2302,0:40:08,1,3,4,0,8,0,59,1,2,0,,40,15,38,34,30,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,1.966,2.635,0,BW,CTL,
44359,2023-wimbledon-2302,0:41:02,1,3,4,0,8,0,60,2,2,0,,40,30,37,36,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12030,0,1,0,2,,,,,,,1,0,0,3.519,4.101,0,BC,NCTL,D
44360,2023-wimbledon-2302,0:41:22,1,3,4,0,8,0,61,2,2,0,,40,40,37,39,30,31,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,22010,0,1,0,2,,,,,,,1,0,B,9.025,9.152,0,W,NCTL,ND
44361,2023-wimbledon-2302,0:41:52,1,3,4,0,8,0,62,2,2,0,,40,AD,37,42,30,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,2,,,,,,,2,0,B,32.999,29.932,0,BC,NCTL,ND
44362,2023-wimbledon-2302,0:42:56,1,3,5,0,8,2,63,2,2,0,,0,0,36,46,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,0,0,0,1,,,,,,,1,0,0,11.446,11.325,0,C,NCTL,ND
44363,2023-wimbledon-2302,0:44:21,1,3,5,0,9,0,64,2,1,0,,0,15,36,49,30,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,0,0,0,1,,,,,,,1,0,F,23.843,27.106,0,BW,NCTL,D
44364,2023-wimbledon-2302,0:44:56,1,3,5,0,9,0,65,2,1,0,,0,30,36,52,30,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,2,0,B,3.229,4.762,0,W,NCTL,D
44365,2023-wimbledon-2302,0:45:36,1,3,5,0,9,0,66,2,1,0,,0,40,32,53,30,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,3.975,4.344,0,B,CTL,D
44366,2023-wimbledon-2302,0:46:17,1,3,6,2,9,2,67,2,1,0,,0,0,25,61,30,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12023,0,0,1,2,,,,,,,1,0,0,5.563,7.865,0,W,CTL,ND
44367,2023-wimbledon-2302,0:48:30,2,0,0,0,1,0,68,1,2,0,,15,0,27,60,31,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,2,0,0,8.535,8.644,0,B,NCTL,D
44368,2023-wimbledon-2302,0:49:10,2,0,0,0,1,0,69,2,2,0,,15,15,26,62,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,21.679,16.912,0,C,NCTL,D
44369,2023-wimbledon-2302,0:49:41,2,0,0,0,1,0,70,1,2,0,,30,15,28,61,32,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,2,,,,,,,2,0,0,5.943,5.578,0,BC,NCTL,D
44370,2023-wimbledon-2302,0:50:20,2,0,0,0,1,0,71,1,2,0,,40,15,31,61,33,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,2,,,,,,,2,0,F,32.996,35.778,0,C,NCTL,D
44371,2023-wimbledon-2302,0:51:16,2,0,0,0,1,0,72,2,2,0,,40,30,30,63,33,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,0,1,0,2,,,,,,,1,0,0,4.173,4.047,0,W,CTL,D
44372,2023-wimbledon-2302,0:52:01,2,0,0,0,1,0,73,2,2,0,,40,40,29,65,33,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,0,1,0,2,,,,,,,2,0,0,10.226,7.843,0,BW,NCTL,ND
44373,2023-wimbledon-2302,0:52:46,2,0,0,0,1,0,74,1,2,0,,AD,40,30,63,34,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,22.959,20.346,0,C,NCTL,D
44374,2023-wimbledon-2302,0:53:23,2,0,0,0,1,0,75,2,2,0,,40,40,29,65,34,41,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,12030,0,1,0,2,,,,,,,2,0,0,54.493,47.556,0,BW,NCTL,ND
44375,2023-wimbledon-2302,0:54:37,2,0,0,0,1,0,76,2,2,0,,40,AD,28,67,34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,5.791,4.287,0,W,CTL,ND
44376,2023-wimbledon-2302,0:55:03,2,0,1,0,1,2,77,2,2,0,,0,0,27,71,34,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,0,0,0,1,,,,,,,1,0,0,5.425,6.137,0,W,CTL,D
44377,2023-wimbledon-2302,0:56:18,2,0,1,0,2,0,78,2,1,0,,0,15,26,73,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,1,,,,,,,1,0,0,14.478,14.82,0,BW,NCTL,ND
44378,2023-wimbledon-2302,0:56:51,2,0,1,0,2,0,79,2,1,0,,0,30,24,74,34,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,4.939,7.891,0,C,NCTL,ND
44379,2023-wimbledon-2302,0:57:16,2,0,1,0,2,0,80,1,1,0,,15,30,26,73,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,5.662,7.433,0,W,NCTL,D
44380,2023-wimbledon-2302,0:57:41,2,0,1,0,2,0,81,2,1,0,,15,40,26,76,35,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,1,0,B,3.375,5.151,0,BW,CTL,D
44381,2023-wimbledon-2302,0:58:03,2,0,2,0,2,2,82,2,1,0,,0,0,24,83,35,47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,22011,0,0,1,2,,,,,,,1,0,B,6.949,5.641,0,BC,CTL,D
44382,2023-wimbledon-2302,0:58:45,2,0,2,0,3,0,83,2,2,0,,0,15,23,85,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.837,0.917,0,W,NCTL,
44383,2023-wimbledon-2302,0:59:10,2,0,2,0,3,0,84,1,2,0,,15,15,24,83,36,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,7.919,9.265,0,BW,NCTL,ND
44384,2023-wimbledon-2302,0:59:38,2,0,2,0,3,0,85,2,2,0,,15,30,23,85,36,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,3.976,4.002,0,BC,CTL,ND
44385,2023-wimbledon-2302,1:00:04,2,0,2,0,3,0,86,1,2,0,,30,30,24,83,37,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,4.984,5.862,0,C,NCTL,ND
44386,2023-wimbledon-2302,1:00:35,2,0,2,0,3,0,87,2,2,0,,30,40,22,84,37,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,1,0,0,24.392,17.32,0,BW,NCTL,ND
44387,2023-wimbledon-2302,1:01:16,2,0,2,0,3,0,88,1,2,0,,40,40,25,84,38,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,2,,,,,,,1,0,F,10.63,15.033,0,B,NCTL,ND
44388,2023-wimbledon-2302,1:01:49,2,0,2,0,3,0,89,2,2,0,,40,AD,24,86,38,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,2,0,0,22.109,15.35,0,W,CTL,D
44389,2023-wimbledon-2302,1:02:38,2,0,3,0,3,2,90,2,2,0,,0,0,23,90,38,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,0,0,0,1,,,,,,,1,0,0,5.076,5.907,0,C,CTL,D
44390,2023-wimbledon-2302,1:04:18,2,0,3,0,4,0,91,2,1,0,,0,15,21,91,38,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,5.665,7.431,0,W,CTL,D
44391,2023-wimbledon-2302,1:04:43,2,0,3,0,4,0,92,1,1,0,,15,15,23,90,39,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,5.898,5.826,0,W,CTL,D
44392,2023-wimbledon-2302,1:05:18,2,0,3,0,4,0,93,1,1,0,,30,15,26,90,40,53,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,1,0,F,13.569,8.165,0,C,NCTL,ND
44393,2023-wimbledon-2302,1:05:53,2,0,3,0,4,0,94,2,1,0,,30,30,25,92,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,5.342,5.423,0,C,NCTL,D
44394,2023-wimbledon-2302,1:06:18,2,0,3,0,4,0,95,2,1,0,,30,40,24,94,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,21.054,22.509,0,BW,NCTL,D
44395,2023-wimbledon-2302,1:06:53,2,0,4,0,4,2,96,2,1,0,,0,0,21,100,40,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12031,0,0,1,2,,,,,,,1,0,0,8.149,11.522,0,W,CTL,D
44396,2023-wimbledon-2302,1:07:36,2,0,4,0,5,0,97,1,2,0,,15,0,22,96,41,56,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,6.039,3.913,0,C,NCTL,ND
44397,2023-wimbledon-2302,1:08:16,2,0,4,0,5,0,98,2,2,0,,15,15,22,99,41,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,24000,0,0,0,2,,,,,,,1,S,0,3.683,2.83,0,C,NCTL,ND
44398,2023-wimbledon-2302,1:08:48,2,0,4,0,5,0,99,1,2,0,,30,15,25,99,42,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,2,,,,,,,1,0,F,4.702,4.531,0,BW,CTL,D
44399,2023-wimbledon-2302,1:09:48,2,0,4,0,5,0,100,2,2,0,,30,30,24,101,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,7.231,4.914,0,W,CTL,D
44400,2023-wimbledon-2302,1:10:18,2,0,4,0,5,0,101,1,2,0,,40,30,25,99,43,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,2,0,0,14.56,12.118,0,BC,NCTL,ND
44401,2023-wimbledon-2302,1:11:08,2,0,4,0,5,0,102,2,2,0,,40,40,25,103,43,59,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,23000,0,1,0,2,,,,,,,1,0,0,1.333,1.489,0,C,CTL,
44402,2023-wimbledon-2302,1:11:41,2,0,4,0,5,0,103,2,2,0,,40,AD,25,106,43,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22410,0,0,0,2,,,,,,,1,0,B,24.653,28.352,0,B,NCTL,D
44403,2023-wimbledon-2302,1:12:22,2,0,5,0,5,2,104,2,2,0,,0,0,23,109,43,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11022,0,0,0,1,,,,,,,1,0,0,19.234,18.989,0,B,NCTL,ND
44404,2023-wimbledon-2302,1:14:12,2,0,5,0,6,0,105,2,1,0,,0,15,22,111,43,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,1,,,,,,,2,0,0,18.828,18.999,0,B,NCTL,ND
44405,2023-wimbledon-2302,1:14:50,2,0,5,0,6,0,106,1,1,0,,15,15,24,110,44,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,2,3.02,0,BW,NCTL,ND
44406,2023-wimbledon-2302,1:15:13,2,0,5,0,6,0,107,2,1,0,,15,30,23,112,44,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,17.645,20.379,0,W,CTL,ND
44407,2023-wimbledon-2302,1:15:45,2,0,5,0,6,0,108,2,1,0,,15,40,21,113,44,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,10.286,11.917,0,B,NCTL,ND
44408,2023-wimbledon-2302,1:16:23,2,0,5,0,6,0,109,1,1,0,,30,40,24,113,45,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,12010,0,0,1,1,,,,,,,1,0,B,10.993,12.397,0,W,CTL,D
44409,2023-wimbledon-2302,1:16:54,2,0,5,0,6,0,110,1,1,0,,40,40,28,113,46,64,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,13000,0,0,1,1,,,,,,,1,0,0,0.776,1.439,0,C,CTL,
44410,2023-wimbledon-2302,1:17:16,2,0,5,0,6,0,111,2,1,0,,40,AD,26,114,46,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,15.018,14.3,0,BC,NCTL,ND
44411,2023-wimbledon-2302,1:17:46,2,0,5,0,6,0,112,1,1,0,,40,40,29,114,47,65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,14000,0,0,1,1,,,,,,,2,S,0,3.466,5.779,0,BC,CTL,D
44412,2023-wimbledon-2302,1:18:25,2,0,5,0,6,0,113,1,1,0,,AD,40,30,112,48,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,1,0,0,14.555,17.092,0,BC,NCTL,D
44413,2023-wimbledon-2302,1:19:22,2,0,5,0,6,0,114,2,1,0,,40,40,30,115,48,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,2,0,B,34.505,32.922,0,BW,NCTL,D
44414,2023-wimbledon-2302,1:20:12,2,0,5,0,6,0,115,1,1,0,,AD,40,33,115,49,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,2,0,F,47.433,44.86,0,BC,NCTL,D
44415,2023-wimbledon-2302,1:21:12,2,1,5,0,6,1,116,1,1,0,,0,0,37,114,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,0,0,0,2,,,,,,,1,0,0,23.234,22.478,0,B,NCTL,D
44416,2023-wimbledon-2302,1:22:07,2,1,5,0,7,0,117,2,2,0,,0,15,36,116,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,2,0,0,5.121,3.737,0,W,NCTL,ND
44417,2023-wimbledon-2302,1:22:46,2,1,5,0,7,0,118,2,2,0,,0,30,34,117,50,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,2,0,0,16.601,17.88,0,BW,NCTL,ND
44418,2023-wimbledon-2302,1:23:37,2,1,5,0,7,0,119,2,2,0,,0,40,34,121,50,69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,0,0,0,2,,,,,,,1,0,0,1.525,1.203,0,W,CTL,
44419,2023-wimbledon-2302,1:24:17,2,1,5,0,7,0,120,1,2,0,,15,40,36,120,51,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,1,0,0,6.202,5.322,0,C,NCTL,D
44420,2023-wimbledon-2302,1:24:45,2,1,6,2,7,2,121,2,2,0,,0,0,32,127,51,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11034,0,0,0,1,,,,,,,1,0,0,3.078,3.436,0,BW,NCTL,D
44421,2023-wimbledon-2303,0:00:00,1,0,0,0,1,0,0X,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,,,
